7.8712 0.7849,7.8684 1.0067,7.8492 1.0666,7.8473 0.9528,7.7 0.6027,7.6939 0.6887,7.6878 0.5584,7.6851 0.8574,7.6817 0.4753,7.679 0.5112,7.6762 0.6922,7.4727 0.7245,7.4678 0.452,7.4602 1.7459,7.4538 2.3792,7.444 1.1461,7.4367 0.5903,7.4327 0.8566,7.3603 0.3289,7.3435 0.6546,7.3392 0.6487,7.3175 0.5105,7.3095 0.4625,7.3068 0.5706,7.3043 0.4473,7.2885 0.656,7.2698 0.2717,7.2307 0.5256,4.3874 0.3716,4.3697 1.1783,4.352 1.2242,4.3343 0.407,3.097 1.4945,3.0934 1.5045,2.2577 5.0,1.4192 0.2081,1.3572 1.4281,1.3394 2.9484,1.3214 1.3941,1.2603 0.2064,0.8796 0.2224,0.871 0.3425,0.8524 0.3699,0.0857 0.6329,0.0001 0.3436
7.8622 1.0682,7.8427 1.1411,7.6853 0.6764,7.6804 0.8357,7.6718 0.8505,7.6618 0.7673,7.4861 0.7263,7.4616 2.0095,7.4564 1.7433,7.447 1.583,7.4344 0.2437,7.3244 0.3941,7.3061 0.6014,7.2874 0.2483,7.2538 0.8788,7.0305 0.337,7.0106 0.5698,6.9904 0.3169,4.4014 0.4168,4.3837 1.2302,4.3656 1.2424,4.3479 0.4186,3.0905 1.4222,3.0841 1.4105,2.2799 5.0,1.4215 0.2001,1.3714 1.361,1.3537 2.771,1.336 1.3563,1.2553 0.3468,1.1994 1.0101,1.1841 0.9948,0.881 0.2209,0.8715 0.3148,0.8544 0.4011,0.0001 0.5938
7.856 0.7623,7.8543 0.8872,7.8416 0.9536,7.8402 0.7854,7.6671 0.5982,7.6641 0.726,7.661 0.3611,7.6592 0.3737,7.6558 0.5863,7.6514 0.7449,7.4754 0.5996,7.4722 0.2084,7.4629 0.9869,7.4556 0.2282,7.4517 0.542,7.4481 1.506,7.4449 1.3556,7.4405 0.4778,7.4349 0.7486,7.4266 0.2127,7.3169 0.3424,7.3045 0.7644,7.292 0.4384,7.2901 0.4222,7.2864 0.5228,7.2542 1.7677,4.3934 0.39,4.3817 1.2256,4.3698 1.2593,4.3578 0.4094,3.107 0.2912,3.0831 1.2695,3.0721 1.2707,3.0482 0.292,2.2747 5.0,1.3679 1.2967,1.3559 2.6525,1.344 1.2574,0.0666 1.8282,-0.0045 1.049
7.8541 0.6942,7.8521 0.8254,7.8394 0.8998,7.838 0.7519,7.6754 0.5346,7.6722 0.6685,7.6666 0.5484,7.6646 0.51,7.6595 0.6429,7.4747 0.5641,7.4715 0.2178,7.4622 0.9541,7.4607 0.895,7.4539 1.4026,7.451 1.5521,7.4481 0.9574,7.4456 0.8455,7.4424 0.7488,7.4354 0.2199,7.314 0.3083,7.3018 0.5113,7.2894 0.2338,7.2542 1.9912,7.1412 0.2302,7.1402 0.232,7.1392 0.2311,7.1385 0.231,7.1368 0.2309,7.1355 0.2331,7.1324 0.2359,7.1316 0.2359,4.391 0.3807,4.379 1.2234,4.3673 1.2403,4.3554 0.4042,3.117 0.3877,3.0931 1.1328,3.0753 1.1337,3.0513 0.3885,2.3343 3.1383,2.2776 5.0,1.3667 1.35,1.3547 2.7808,1.343 1.3068,0.0717 0.278,0.0656 4.9863,-0.006 1.0483
7.8649 1.4125,7.845 1.4521,7.6803 1.1711,7.6711 1.278,7.6638 1.0625,7.4799 1.1183,7.4606 3.6608,7.4462 2.0305,7.3176 0.5087,7.2993 0.7281,7.2809 0.3178,7.2507 0.3238,6.833 0.9383,6.8125 0.9246,4.3986 0.5157,4.3811 1.3327,4.3631 1.3188,4.3457 0.4738,3.7761 5.0,3.1268 0.2759,3.0904 1.4393,3.0776 1.4073,3.0415 0.2558,2.2718 4.8406,2.0472 0.2594,2.039 0.2737,1.3704 1.4288,1.3527 2.7107,1.335 1.4161,1.2687 0.2204,1.2552 0.4825,0.0767 0.4685,0.0003 0.2972
7.9293 1.3893,7.9161 1.5091,7.7628 0.7793,7.753 1.1374,7.742 0.8426,7.5655 0.7974,7.5528 1.5668,7.5401 0.8911,7.4815 1.6372,7.469 1.0214,7.4078 0.4875,7.3956 0.7935,7.3834 0.3831,7.337 0.3221,7.2569 0.7727,7.2432 1.4593,7.2298 0.7674,4.4779 0.4241,4.4664 1.2466,4.4545 1.2862,4.4428 0.487,3.1812 2.7507,2.3596 5.0,1.699 0.2332,1.4511 1.2937,1.4392 2.5982,1.4275 1.3893,1.3388 0.2731,0.0834 0.2016
7.8543 0.5857,7.8524 0.7412,7.8492 0.245,7.8411 0.439,7.8397 0.769,7.838 0.6777,7.606 1.0921,7.6026 0.373,7.595 0.3589,7.5914 1.1608,7.4712 0.5304,7.4678 0.2007,7.4586 0.7704,7.4568 0.6818,7.4473 0.2305,7.4444 0.577,7.3917 0.294,7.3816 0.2463,7.3794 0.3701,7.3772 0.243,7.3655 0.27,7.3528 0.3437,7.3074 0.2872,7.2952 0.4646,7.2828 0.2144,7.2591 0.2893,7.2569 2.6287,7.2549 0.2715,6.9773 1.1298,6.9737 0.3826,6.9661 0.3575,6.9627 1.0775,4.3937 0.3268,4.3817 1.0471,4.37 1.0944,4.358 0.353,3.827 5.0,3.0877 1.1261,3.0816 1.1492,2.2735 4.4583,1.5722 0.7065,1.3686 1.1774,1.3567 2.4246,1.3449 1.1578,1.2568 0.241,1.2539 0.2402,0.8989 0.2271,-0.0021 1.7328
7.8648 0.6626,7.8617 0.8867,7.8428 0.9472,7.8403 0.8859,7.8256 0.6844,7.8055 1.0515,7.7364 1.08,7.7159 0.7048,7.5011 0.5346,7.4962 0.2225,7.4822 0.8987,7.4654 0.2785,7.4611 0.6548,7.3917 0.3674,7.3768 0.3114,7.374 0.4706,7.3707 0.306,7.3551 0.48,7.3508 0.467,7.348 0.521,7.3453 0.4014,7.3337 0.6654,7.3294 0.7327,7.3196 0.2823,7.3138 0.3073,7.3108 0.3157,7.257 1.0284,4.4122 0.3821,4.3945 1.2048,4.3764 1.2357,4.3587 0.4132,3.1019 2.3976,2.2836 5.0,1.5558 1.5142,1.3819 1.311,1.3642 2.7827,1.3465 1.297,1.2551 0.2146,0.0002 1.1276
7.845 0.4868,7.8433 0.5855,7.8318 0.3719,7.8303 0.6163,7.8289 0.5149,7.519 0.2584,7.5173 0.2616,7.5063 0.2854,7.5054 0.2852,7.4643 0.4148,7.4519 0.61,7.4502 0.5219,7.4375 0.4448,7.3813 0.2785,7.3745 0.3154,7.3718 0.3628,7.3691 0.3305,7.3669 0.2072,7.3625 0.3066,7.3603 0.2932,7.3508 0.6142,7.3386 0.4872,7.3007 0.2247,7.2885 0.3618,7.2544 2.9829,7.2077 0.2498,7.2063 0.2412,7.2055 0.2405,4.4041 0.2657,4.3921 0.8428,4.3802 0.8709,4.3682 0.2822,3.1479 0.4337,3.124 0.6819,3.0588 0.6834,3.0349 0.4353,2.2744 5.0,1.5526 1.186,1.3795 0.9173,1.3676 1.9221,1.3556 0.8932,-0.0046 1.679
7.7798 0.2428,7.777 0.3118,7.7578 0.339,7.4907 0.2337,7.488 0.2162,7.3923 0.3398,7.3709 0.2854,7.3187 0.2928,7.3147 0.337,7.2979 0.2318,7.2958 0.2375,7.256 0.2387,7.2374 0.3783,7.1894 0.8015,4.3254 0.4222,4.3077 0.4377,3.1389 0.2033,3.1028 0.3268,3.005 0.3257,2.969 0.2039,2.1981 1.7806,1.9753 0.2088,1.4959 0.3789,1.3144 0.4753,1.2966 0.9871,1.2789 0.4762,1.1885 0.281,1.1854 0.2313,0.0087 0.2243,0.0001 5.0,-0.009 0.2313,-0.0705 0.8999
7.863 0.7028,7.8611 0.8617,7.8484 0.9065,7.8469 0.7893,7.4873 0.6577,7.4861 0.6576,7.4844 0.6337,7.4773 0.2377,7.4739 0.6612,7.4702 0.5516,7.4651 0.3549,7.4612 0.9312,7.4597 0.8337,7.4499 0.2875,7.447 0.6506,7.3818 0.3917,7.3696 0.4202,7.3659 0.4157,7.353 0.8103,7.3403 0.6283,7.3252 0.2033,7.3242 0.2026,7.3134 0.2543,7.312 0.3559,7.2995 0.5607,7.2917 0.4796,7.2873 0.357,7.279 0.3267,7.2546 1.9066,4.3956 0.3854,4.3836 1.2074,4.3719 1.2426,4.3599 0.4042,3.092 1.3532,3.0871 1.3671,2.332 3.1804,2.2775 5.0,1.5619 0.6724,1.3705 1.2856,1.3588 2.6299,1.3468 1.2618,-0.0012 0.9424
